# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=429555704
# chain_id=2
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.3875,0.513999,1.56498,2,3,0,31.9188,-0.0977654
-30.4159,0.998143,1.03842,2,3,0,30.4308,-0.110351
-32.2097,0.62795,1.39243,1,3,0,32.2104,-0.431047
-30.3373,0.97735,1.09193,1,3,0,32.132,-0.0708402
-31.1719,0.800298,1.41856,1,3,0,31.1719,-0.290784
-31.4147,0.490888,1.42685,2,3,0,35.0387,-0.328855
-31.4484,0.994807,0.92092,1,1,0,31.6134,-0.333805
-30.2838,0.999896,1.22466,2,3,0,31.4517,0.0406029
-31.3503,0.730009,1.63804,2,3,0,31.3534,0.336874
-30.3046,1,1.49009,1,3,0,30.9276,0.0643697
-30.3046,0.453423,1.98941,1,1,0,30.6404,0.0643697
-30.5803,0.963205,1.2233,2,3,0,30.6049,-0.166192
-30.32,1,1.54901,2,3,0,30.4786,-0.0591767
-30.32,0.188373,2.06335,1,1,0,31.1463,-0.0591767
-30.9647,0.832432,0.877269,1,3,0,32.1438,0.271637
-31.0692,0.983878,0.923887,1,1,0,31.1448,0.290811
-30.579,1,1.20217,1,1,0,30.9563,0.183517
-30.4695,0.923726,1.59778,2,3,0,30.8321,-0.13102
-30.4695,0.274315,1.90708,1,1,0,31.1282,-0.13102
-30.5567,0.986537,0.923195,1,1,0,30.5659,-0.159339
-30.976,0.89541,1.20259,1,1,0,30.9934,-0.256084
-30.3574,0.964095,1.37945,1,3,0,30.9766,0.100301
-30.3891,0.982733,1.73829,1,1,0,30.4366,0.116204
-30.3416,1,2.24487,1,1,0,30.3456,-0.073514
-30.3416,0.130964,2.96498,1,1,0,30.3945,-0.073514
-30.3416,0.670082,1.19044,1,3,0,32.0594,-0.073514
-30.4909,0.932153,1.0022,2,7,0,30.9131,0.156168
-30.4784,1,1.2067,2,3,0,30.539,0.151858
-30.4784,0.855214,1.59191,1,1,0,30.7456,0.151858
-30.4664,1,1.72349,2,3,0,30.4728,-0.129931
-30.4664,1.03055e-005,2.26889,1,1,0,33.097,-0.129931
-30.5351,0.998934,0.773413,3,7,0,30.5373,0.170477
-30.4487,1,1.01726,1,1,0,30.549,0.141096
-30.4487,0,14.6338,0,1,1,30.5827,0.141096
-30.4487,0.000169602,2.47312,1,1,0,30.6107,0.141096
-31.0081,0.991627,0.24404,2,5,0,31.0661,0.279755
-30.3973,0.997788,0.322286,2,5,0,31.1911,0.119962
-30.3814,0.997871,0.500183,2,5,0,30.4769,-0.0948917
-30.3551,1,0.845182,1,1,0,30.387,-0.0813577
-30.3551,0.447917,1.51144,1,1,0,30.9011,-0.0813577
-30.3058,0.998756,0.490743,2,3,0,30.3878,-0.0477299
-32.0191,0.626203,0.905884,1,3,0,32.7474,0.426508
-30.3006,1,0.521109,3,7,0,32.0187,0.0606326
-31.1883,0.779894,0.983451,1,3,0,31.4615,-0.293502
-30.9188,1,0.929626,1,1,0,31.232,-0.245073
-30.9188,0.275275,1.75884,1,1,0,31.0636,-0.245073
-30.7142,0.999286,0.345825,4,15,0,31.0395,0.218657
-30.3014,0.981597,0.655055,3,7,0,31.0807,0.0614141
-30.404,0.623055,1.16734,2,3,0,31.594,0.12296
-30.4966,0.9868,0.690962,1,1,0,30.4976,0.158082
-31.0151,0.817237,1.2427,2,3,0,31.2553,0.281058
-31.0151,0.138889,1.33106,1,1,0,33.2146,0.281058
-30.2823,0.99962,0.188556,3,15,0,31.1677,0.038072
-30.2868,0.992762,0.351746,4,15,0,30.6481,-0.027329
-30.5086,0.93932,0.636787,1,3,0,30.9826,0.162062
-31.6139,0.795515,0.977459,1,3,0,31.6139,0.374829
-30.3508,0.947356,0.984397,1,3,0,31.7419,-0.0789209
-31.2346,0.536767,1.52995,1,1,0,31.3976,-0.301062
-30.6774,0.99864,0.73764,3,7,0,31.1953,0.209711
-30.7798,0.863862,1.31773,2,3,0,31.1039,-0.216049
-30.7293,1,1.60165,1,1,0,31.1057,-0.204538
-30.7293,2.22854e-005,2.82604,1,3,1,30.7509,-0.204538
-30.7997,0.999081,0.31941,4,15,0,30.9097,-0.22044
-30.8847,0.997298,0.564406,2,3,0,30.9074,-0.238266
-30.6183,1,0.983309,2,3,0,30.8653,-0.176737
-30.3719,1,1.71001,1,1,0,30.4065,0.107869
-30.2815,1,2.94735,1,1,0,30.3263,0.0366339
-30.2815,1.1167e-083,5.03606,1,1,0,30.7428,0.0366339
-30.286,0.999459,0.628258,2,3,0,30.2904,0.0437762
-30.2795,1,1.07587,1,1,0,30.285,0.0329003
-30.2795,0.00128391,1.82962,1,1,0,31.8261,0.0329003
-30.3129,0.999486,0.242014,2,5,0,30.3202,0.0713666
-30.3373,0.998121,0.412301,2,7,0,30.3984,-0.0708855
-30.285,0.999908,0.694406,3,7,0,30.3405,-0.0247084
-30.5211,0.90802,1.16568,1,1,0,30.5213,-0.1484
-30.5211,0.935991,1.547,1,3,0,30.5881,-0.1484
-30.5211,7.88425e-006,2.19004,1,1,0,31.1867,-0.1484
-31.7029,0.972503,0.314537,3,9,0,32.2175,0.386788
-30.3204,0.996984,0.489459,3,7,0,31.8957,-0.059433
-30.8809,0.841636,0.802835,1,3,0,31.5004,0.25519
-30.3244,0.964868,0.902341,1,3,0,31.1403,-0.0622864
-30.5827,0.890254,1.35639,2,3,0,30.6192,-0.166874
-30.5951,0.996411,1.70068,1,3,0,30.6005,0.188061
-30.5951,7.09399e-008,2.72571,1,1,0,30.6679,0.188061
-30.3047,0.967351,0.427585,3,7,0,32.0118,-0.0468053
-30.4348,0.94916,0.642512,1,3,0,30.8942,0.135713
-31.5603,0.884526,0.921075,2,3,0,31.5968,-0.349756
-30.9843,1,1.13408,1,1,0,31.5595,-0.257646
-30.2934,1,1.80949,1,1,0,30.4203,0.0531566
-30.2934,0.360796,2.87034,1,1,0,30.4414,0.0531566
-30.3392,0.945433,1.08151,2,3,0,30.5359,0.0897498
-30.3208,0.996274,1.5154,1,3,0,30.3317,-0.0597581
-30.3208,0.149817,2.36652,1,1,0,30.369,-0.0597581
-30.3411,0.999717,0.57097,3,7,0,30.3413,-0.0731979
-30.5214,0.957155,0.898726,1,1,0,30.5214,-0.148474
-30.2956,1,1.28273,1,1,0,30.4199,-0.0379082
-30.2956,0.206986,2.00021,1,1,0,30.4814,-0.0379082
-30.4092,0.988406,0.564119,2,5,0,30.4773,0.125214
-30.6144,0.944212,0.857689,2,3,0,30.9297,0.193376
-30.4167,0.990271,1.1815,2,3,0,30.71,-0.110679
-30.4167,0.828847,1.78764,1,1,0,30.4308,-0.110679
-30.4167,1.80782e-007,1.91745,1,1,0,34.451,-0.110679
-30.4399,0.999176,0.362995,2,3,0,30.4566,-0.12004
-30.4399,0.801652,0.559197,1,3,0,33.2783,-0.12004
-30.5228,0.991944,0.569744,1,1,0,30.5229,-0.148929
-30.3621,1,0.858667,2,3,0,30.4876,-0.0851147
-31.3471,0.722715,1.30999,2,3,0,31.4,-0.318691
-31.6795,0.879974,1.13089,1,1,0,32.0573,-0.365996
-30.364,1,1.34482,1,1,0,31.0392,-0.0861176
-30.364,0.0442061,2.03369,1,1,0,30.6367,-0.0861176
-30.3669,0.999823,0.449689,1,1,0,30.3712,-0.0876397
-30.4281,0.920756,0.680623,3,7,0,31.399,0.13305
-30.3617,1,0.876733,1,1,0,30.4206,0.102615
-30.3617,0.175443,1.31769,1,1,0,32.0229,0.102615
-30.3608,1,0.389138,3,15,0,30.3617,-0.0844196
-30.3303,1,0.584786,1,1,0,30.3577,-0.066358
-30.4321,0.976818,0.875386,1,1,0,30.4327,-0.116965
-30.4321,0.560355,1.24797,1,1,0,31.1452,-0.116965
-30.4163,1,0.793109,1,1,0,30.4515,-0.110542
-30.571,0.963085,1.17881,2,3,0,30.6771,0.181218
-31.605,0.439204,1.6266,1,1,0,31.611,-0.355937
-31.1855,1,0.824565,1,1,0,31.6103,-0.293031
-30.7664,1,1.21868,1,1,0,31.1998,-0.213069
-30.658,1,1.79487,1,1,0,31.0829,-0.187141
-30.658,0.000340572,2.63444,1,1,0,30.6589,-0.187141
-30.4559,0.955905,0.592817,3,7,0,31.701,0.143783
-30.2905,0.979439,0.802561,1,3,0,30.6209,-0.0320225
-32.2061,0.609047,1.13205,1,3,0,32.3362,0.448321
-31.4075,1,0.802772,1,1,0,32.1102,0.345469
-30.2741,0.955444,1.17253,2,3,0,31.1741,0.0146313
-30.2797,0.995821,1.57322,1,1,0,30.2798,-0.0155696
-30.2797,0.153499,2.26674,1,1,0,30.5388,-0.0155696
-30.3354,0.982938,0.704012,1,3,0,30.4414,0.0873111
-31.0469,0.811341,0.991202,1,3,0,31.3595,-0.269143
-30.3466,1,1.02123,1,3,0,30.8299,-0.0764778
-30.3466,0.0122026,1.47619,1,1,0,32.7748,-0.0764778
-30.2737,0.992684,0.363367,2,5,0,30.7348,0.00909551
-30.3074,0.997796,0.51901,3,7,0,30.3327,-0.0491614
-30.3002,0.987353,0.74596,1,3,0,30.4272,0.0602322
-30.5048,0.9412,1.04953,1,3,0,30.5844,-0.143128
-30.3472,0.772021,1.35771,2,3,0,30.7919,0.0945342
-31.6033,0.526735,1.30265,1,1,0,31.6459,0.373386
-33.9469,0.875558,0.814265,2,3,0,33.947,0.614759
-31.9243,1,0.93765,1,1,0,33.5499,0.415014
-30.5683,0.962188,1.33846,2,3,0,31.3852,0.180435
-30.4195,1,1.78494,1,1,0,30.4292,-0.111842
-30.4195,0.591183,2.53507,1,1,0,30.8111,-0.111842
-30.4195,0.649283,1.78072,1,1,0,30.7483,-0.111842
-30.4195,0.544095,1.38498,1,3,0,31.2883,-0.111842
-30.4719,0.995747,0.902094,2,3,0,30.4963,-0.131903
-30.5807,0.948744,1.26856,1,1,0,30.675,-0.166302
-30.5807,0.0780929,1.64354,1,1,0,32.0733,-0.166302
-30.2848,0.954449,0.490005,2,5,0,31.7196,0.0420218
-30.2871,0.993825,0.641901,1,3,0,30.3613,-0.0276621
-30.3729,0.984189,0.896442,1,3,0,30.3752,-0.0906872
-30.2738,0.999962,1.22908,1,3,0,30.3284,0.00953811
-30.2738,0.00388494,1.7261,1,1,0,31.9996,0.00953811
-30.2759,0.977452,0.464533,3,7,0,30.9873,-0.00578989
-30.2826,0.997169,0.629183,1,3,0,30.3119,0.0386183
-30.3803,0.981489,0.87846,2,3,0,30.4313,0.112026
-30.8012,0.905805,1.19267,2,3,0,30.8299,0.238454
-31.0311,0.868518,1.42793,1,1,0,31.3787,0.283974
-30.3413,1,1.60691,1,1,0,30.5112,-0.0733029
-30.3872,0.933244,2.23683,1,1,0,30.5329,-0.0976325
-30.3255,0.333336,2.7888,1,3,0,30.3521,0.0807294
-30.844,0.844486,1.3193,2,3,0,30.8512,0.24758
-30.844,0.198829,1.42646,2,3,0,32.435,0.24758
-30.9526,0.990252,0.547732,1,1,0,30.9703,0.269317
-30.5466,0.904303,0.749197,3,7,0,31.961,-0.156308
-30.6876,0.966832,0.891886,1,1,0,30.7241,-0.194547
-31.8256,0.625317,1.17124,1,1,0,31.9353,-0.384996
-30.2984,0.955174,0.894372,1,3,0,32.1291,0.0585163
-30.2764,1,1.15109,1,1,0,30.2899,0.0249839
-30.2764,0.451834,1.58721,1,1,0,30.6412,0.0249839
-34.1394,0.383322,0.924742,1,3,0,34.9333,0.630426
-30.9415,1,0.485643,2,7,0,33.9277,0.267188
-30.7546,1,0.66939,1,1,0,30.9336,0.228076
-30.2776,0.992553,0.920855,1,3,0,30.7916,-0.0108986
-30.3403,0.981235,1.24984,2,3,0,30.3415,-0.072741
-30.3403,0.0754709,1.6639,1,1,0,31.4845,-0.072741
-30.3047,0.997044,0.548145,2,3,0,30.3945,-0.0468118
-30.3299,0.95841,0.748196,2,3,0,30.6841,-0.0661067
-30.3299,0.717936,0.960834,1,3,0,31.4393,-0.0661067
-30.3128,1,0.853533,1,1,0,30.3309,-0.0536136
-30.2783,0.982869,1.16556,2,3,0,30.3608,0.0302784
-30.2783,0.15418,1.548,1,1,0,31.2136,0.0302784
-30.2739,0.999751,0.585651,1,3,0,30.2822,0.0124692
-30.2859,0.998534,0.798127,2,3,0,30.2872,0.0437629
-30.373,0.974466,1.08378,2,3,0,30.4031,-0.0907594
-30.6489,0.846536,1.417,1,1,0,30.7299,-0.184796
-30.6489,0.0630354,1.52758,1,1,0,31.8415,-0.184796
-30.4453,0.969321,0.511305,3,7,0,31.7669,-0.122109
-30.2961,0.971076,0.663279,1,3,0,30.8151,0.0560873
-30.3775,0.906046,0.861416,2,3,0,30.9879,-0.0930077
-31.4425,0.82615,1.01462,2,3,0,31.7187,0.350624
-30.6184,1,1.06117,1,1,0,31.2053,0.194448
-30.6184,0.381539,1.43315,1,3,0,32.4606,0.194448
-30.882,0.952988,0.779446,1,1,0,30.8936,0.255399
-31.8287,0.919989,0.981852,2,3,0,31.8852,0.403067
-30.4263,0.46549,1.17717,2,3,0,34.5977,-0.114633
-30.4677,0.890062,0.727351,3,7,0,31.6111,-0.130381
-31.495,0.694624,0.834779,1,3,0,32.8921,0.358214
-31.2049,1,0.721298,1,1,0,31.5172,0.313915
-30.5896,1,0.969647,1,1,0,31.0489,0.186522
-30.5543,0.867147,1.30148,2,3,0,30.9234,-0.158617
-30.5248,0.880795,1.44099,2,3,0,30.6963,-0.149571
-30.2994,1,1.6261,1,1,0,30.3514,0.0595013
-30.2994,0.104033,2.1747,1,1,0,30.7311,0.0595013
-30.2994,0.811511,0.808969,1,3,0,31.4582,0.0595013
-30.614,0.954369,0.827603,2,3,0,30.7155,0.193246
-31.6069,0.725404,1.03685,1,1,0,31.6306,0.373869
-30.3894,1,0.93827,2,3,0,31.3827,-0.0986668
-30.3627,0.997254,1.2519,2,3,0,30.4401,0.103128
-30.4722,0.913054,1.66152,1,1,0,30.578,0.149696
-30.7758,0.705082,1.95634,1,1,0,30.8253,-0.215175
-30.7758,0.176384,1.71954,1,1,0,31.0653,-0.215175
-30.5818,1,0.722035,1,1,0,30.7529,-0.166623
-30.481,1,0.960546,1,1,0,30.5929,-0.135098
-30.423,0.522004,1.27606,2,3,0,31.8743,0.130971
-30.9298,0.821821,0.871822,1,3,0,31.676,-0.247236
-30.4336,0.937741,0.903872,2,3,0,31.4784,0.13525
-30.5276,0.988795,1.09967,2,3,0,30.5296,-0.150458
-31.2927,0.536624,1.43408,2,3,0,31.5693,0.327979
-30.2742,1,1.00297,1,3,0,31.103,0.0151938
-30.3785,0.94625,1.32683,1,1,0,30.3792,0.111164
-30.3785,0.000588457,1.62862,1,1,0,33.7161,0.111164
-30.4685,0.982968,0.549017,2,5,0,30.6995,-0.130675
-31.2733,0.938491,0.709217,3,7,0,31.3432,0.324925
-30.2832,0.963696,0.861387,1,3,0,31.5267,-0.0218625
-30.3398,0.933663,1.0816,2,3,0,30.5328,-0.0723853
-30.4169,0.961415,1.30266,1,1,0,30.4512,-0.110758
-30.7642,0.758315,1.6274,1,1,0,30.7646,0.230245
-30.2853,1,1.54495,1,1,0,30.434,-0.0251628
-30.2853,0.727811,2.02994,1,1,0,30.3777,-0.0251628
-30.3541,0.931701,1.84935,1,1,0,30.3631,0.0984542
-30.3541,0.506336,2.21407,1,1,0,30.3598,0.0984542
-30.3143,0.959771,1.50115,2,3,0,30.3608,0.0725341
-30.414,0.900947,1.86501,1,1,0,30.4244,-0.109578
-30.5174,0.867224,2.14075,1,1,0,30.797,-0.147216
-30.4384,0.353906,2.34837,1,3,0,30.4684,0.137113
-31.4932,0.582278,1.30563,1,1,0,31.585,0.357966
-30.5899,1,0.983832,2,3,0,31.2604,-0.168927
-30.4958,1,1.28691,2,3,0,30.6535,-0.140135
-30.4958,0.0359451,1.68138,1,1,0,32.1379,-0.140135
-30.436,1,0.619554,2,3,0,30.4924,-0.118497
-30.3705,0.949775,0.809787,2,7,0,30.8136,0.1072
-30.3221,0.692547,0.990084,2,3,0,32.484,0.0783902
-31.6763,0.757967,0.864957,1,3,0,31.883,0.383252
-32.4072,0.861589,0.823215,1,1,0,32.5321,0.470622
-30.9326,1,0.896448,1,1,0,32.0542,0.265457
-30.3102,0.651676,1.16743,2,3,0,32.1926,-0.0515072
-30.2761,0.998327,0.968137,1,3,0,30.3159,0.0241027
-31.9501,0.630713,1.25646,1,3,0,31.9503,0.418172
-31.9502,0.999985,1.01485,1,1,0,32.4694,0.418178
-31.7594,1,1.31832,2,3,0,32.1393,-0.376509
-31.7594,0.0469817,1.71072,1,1,0,34.5847,-0.376509
-31.406,1,0.655272,3,7,0,31.7633,-0.32756
-30.2776,1,0.850608,2,3,0,31.2545,0.0284377
-31.0176,0.754856,1.10299,2,3,0,31.4482,-0.263825
-30.2912,0.959086,1.04615,2,3,0,31.2333,0.0506491
-30.3591,0.977985,1.28602,2,3,0,30.3677,0.101231
-30.3591,0.236872,1.61782,1,1,0,30.8288,0.101231
-32.4857,0.685089,0.796969,1,3,0,32.9999,0.479039
-30.3266,1,0.692936,2,3,0,32.2127,0.0815446
-30.3079,0.939161,0.896067,2,3,0,30.7556,-0.0495581
-30.9047,0.855816,1.07238,1,3,0,30.9073,-0.24229
-30.5634,1,1.15521,2,3,0,30.8584,-0.161308
-30.5634,0.0205292,1.49006,1,1,0,32.5286,-0.161308
-30.5155,0.996292,0.564976,2,3,0,30.6656,-0.146619
-30.3778,0.93691,0.725658,1,3,0,31.1783,0.11082
-30.722,0.926024,0.864818,2,3,0,31.0382,0.220519
-31.3243,0.829438,1.01613,1,1,0,31.3879,0.332877
-31.8943,0.82522,1.05855,1,1,0,32.1703,0.411303
-30.5994,1,1.09683,1,1,0,31.4589,0.189249
-30.5994,0.664935,1.41,1,3,0,31.0971,0.189249
-33.2119,0.575592,1.1983,2,3,0,33.2777,0.550756
-30.3259,1,0.912953,1,3,0,32.8799,0.0810103
-30.3956,0.971602,1.17233,1,1,0,30.4126,0.119181
-30.4031,0.995203,1.45255,1,1,0,30.4814,0.122561
-30.4031,0.0167312,1.85095,1,1,0,31.0582,0.122561
-30.4036,0.999936,0.713677,1,1,0,30.4232,0.122746
-30.3794,1,0.915054,1,1,0,30.4187,0.11161
-30.7722,0.850167,1.17226,1,1,0,30.797,0.232041
-30.397,1,1.25084,1,1,0,30.6465,0.119824
-30.8169,0.723736,1.60002,1,1,0,30.8176,-0.224162
-30.8169,0.135692,1.46396,1,1,0,32.5625,-0.224162
-30.6847,0.994666,0.658763,3,7,0,30.9794,0.211511
-31.9528,0.87058,0.837096,2,7,0,31.9928,-0.400816
-31.9131,1,0.915401,1,1,0,32.3462,-0.395944
-30.3591,1,1.16896,1,1,0,31.277,-0.0835254
-32.5638,0.228813,1.49143,1,1,0,32.5817,0.487261
-30.5368,0.994856,0.755571,2,3,0,32.6551,0.170999
-30.7426,0.944792,0.957997,1,1,0,30.7811,0.225313
-30.3151,1,1.1433,1,1,0,30.5766,0.0731499
-30.3151,0.612745,1.45619,1,1,0,30.5941,0.0731499
-30.802,0.326126,1.16973,2,3,0,34.5975,0.238631
-30.7324,1,0.669359,2,3,0,30.8323,0.222944
-30.2737,0.991178,0.852241,1,3,0,30.798,0.00908501
-32.0482,0.431209,1.07292,2,3,0,34.2015,-0.412302
-30.3849,1,0.697117,2,3,0,31.8988,-0.0965758
-30.4378,0.987592,0.886382,1,1,0,30.453,-0.119199
-32.0869,0.542882,1.10978,1,1,0,32.089,-0.416868
-32.3735,0.943182,0.823821,1,1,0,32.6664,-0.449277
-30.2992,1,0.978507,1,3,0,31.9559,-0.0416214
-30.2807,0.999176,1.24136,2,3,0,30.2985,-0.0175147
-30.2807,0.0404317,1.57203,1,1,0,31.6788,-0.0175147
-30.2737,0.999497,0.65058,1,3,0,30.2874,0.00880512
-30.3107,0.995416,0.824416,2,3,0,30.3136,0.0695851
-35.0979,0.299827,1.03892,1,3,0,35.8115,-0.68555
-31.1643,1,0.583864,3,7,0,34.8225,-0.289504
-30.9556,0.999844,0.739541,2,7,0,31.1405,0.269907
-31.1519,0.949629,0.93581,1,1,0,31.2906,0.305099
-30.2798,0.937286,1.11661,2,3,0,31.2049,-0.0158464
-31.1391,0.64059,1.31276,1,1,0,31.1452,-0.28526
-31.6559,0.829559,1.09655,1,1,0,31.9088,-0.362834
-30.4416,1,1.13857,1,1,0,31.197,-0.120697
-30.295,1,1.43714,1,3,0,30.3514,0.0549544
-30.295,0.0678251,1.81261,1,1,0,31.1139,0.0549544
-30.2954,0.997913,0.787373,2,3,0,30.3222,0.0553601
-30.3539,0.963865,0.990931,2,3,0,30.4959,0.0983262
-30.285,1,1.19878,1,1,0,30.3268,0.0423846
-30.285,0.0551587,1.51011,1,1,0,31.8889,0.0423846
-30.5476,0.932246,0.650275,1,3,0,31.0318,-0.156596
-30.3209,0.876913,0.758776,2,3,0,31.7534,-0.0597939
-31.5189,0.794787,0.831224,1,3,0,31.7465,-0.343935
-32.7038,0.782475,0.829651,1,1,0,32.7533,-0.483991
-30.7725,0.810461,0.816659,2,3,0,35.6677,0.23212
-30.3178,0.995708,0.829648,1,3,0,30.7286,0.0752318
-30.2757,0.991328,1.03798,2,3,0,30.3642,-0.00521181
-30.2747,0.400115,1.29134,2,3,0,32.5627,0.0187834
-30.523,0.940576,0.827511,1,3,0,30.6513,-0.149003
-30.3829,0.967063,0.972317,1,3,0,30.7451,0.113309
-30.6979,0.877171,1.17618,1,1,0,30.7273,0.214745
-30.6909,1,1.28625,2,3,0,30.8481,-0.195357
-30.6909,0.346353,1.61242,1,1,0,30.9902,-0.195357
-30.2866,0.987427,0.976294,1,3,0,30.7068,0.0446309
-30.2866,0.68503,1.20655,1,3,0,31.0538,0.0446309
-30.3343,0.983823,1.06562,1,1,0,30.3352,0.0866494
-30.3343,0.243921,1.31066,1,1,0,31.6984,0.0866494
-30.3012,0.978459,0.71102,2,3,0,30.5558,0.0612696
-30.3662,0.993101,0.869335,2,7,0,30.3679,-0.0873058
-30.7221,0.882726,1.07953,1,1,0,30.7298,-0.202859
-30.4183,1,1.18643,1,1,0,30.639,-0.111341
-30.4183,0.187524,1.48282,1,1,0,31.2839,-0.111341
-30.2922,0.999329,0.759486,2,3,0,30.4275,-0.0341283
-30.7382,0.902633,0.948509,1,3,0,30.7671,-0.206619
-30.5821,1,1.06497,1,1,0,30.7691,-0.166721
-30.7026,0.925962,1.32943,2,3,0,30.87,-0.198199
-30.7026,0.486194,1.52981,1,1,0,31.4728,-0.198199
-32.308,0.56343,1.09006,1,1,0,32.3511,-0.442077
-32.0081,1,0.845604,1,1,0,32.539,-0.40751
-30.2764,1,1.05455,1,3,0,31.5392,-0.00757365
-31.7391,0.645824,1.31426,1,3,0,31.7391,0.391538
-30.2799,0.988064,1.11557,1,3,0,31.291,-0.0160519
-30.2799,0.973261,1.37147,1,1,0,30.306,-0.0160519
-30.2806,0.999826,1.65835,1,3,0,30.2808,0.0349709
-30.2806,0.204353,2.06233,1,1,0,30.584,0.0349709
-30.7792,0.874155,1.08878,1,3,0,30.7896,0.233618
-30.9697,0.922974,1.18292,1,1,0,31.1688,0.272586
-30.5352,0.562384,1.35399,2,3,0,31.7317,-0.152807
-30.275,0.997322,1.05265,1,3,0,30.4801,0.0198141
-30.2759,0.980355,1.30436,2,3,0,30.3043,-0.00571381
-30.2868,0.99174,1.58624,1,1,0,30.2905,-0.0273168
-30.9188,0.484872,1.95152,1,1,0,31.208,-0.245077
-30.2761,1,1.39817,1,1,0,30.5562,-0.00645491
-30.5018,0.815231,1.73461,1,1,0,30.5541,-0.142147
-30.4067,1,1.76732,1,1,0,30.4133,0.124139
-30.2803,1,2.19051,1,1,0,30.2881,-0.0166749
-30.2784,0.534238,2.71339,1,3,0,30.2811,0.0304915
-30.2784,0.00999254,2.05208,1,1,0,31.0785,0.0304915
-30.3905,0.985758,0.892586,2,3,0,30.398,-0.0991985
-30.5831,0.93355,1.08954,1,1,0,30.6065,-0.167007
-30.2985,1,1.25806,1,1,0,30.4566,-0.0409276
-30.4835,0.873813,1.55722,1,1,0,30.4844,0.153629
-30.4835,0.293132,1.68716,1,1,0,31.2386,0.153629
-30.2864,1,0.993681,1,3,0,30.4295,0.0444387
-30.2738,0.999827,1.22928,2,3,0,30.2815,0.0106769
-30.6423,0.774189,1.51957,1,1,0,30.6614,-0.183095
-30.6423,0.111943,1.48297,1,1,0,31.7634,-0.183095
-30.3121,0.952172,0.725151,1,3,0,31.1799,0.0707177
-30.2888,1,0.852824,1,1,0,30.3071,0.0475747
-31.2378,0.614218,1.0537,2,3,0,32.5746,0.319257
-30.3321,0.993743,0.871337,1,3,0,31.1243,0.0852338
-30.9979,0.829199,1.06895,1,3,0,31.1854,-0.26019
-30.3157,0.976758,1.10514,1,3,0,30.8735,0.0735768
-31.2561,0.605914,1.33098,1,1,0,31.2902,0.32218
-31.5771,0.891258,1.09198,1,1,0,31.8884,0.369766
-31.0566,1,1.20343,2,3,0,31.7644,-0.270884
-30.4212,1,1.48323,1,3,0,30.6398,0.130254
-30.4434,0.977981,1.82706,1,1,0,30.6025,0.139063
-30.4434,0.236307,2.19899,1,1,0,30.458,0.139063
-30.7288,0.883789,1.23507,2,3,0,30.9207,0.222098
-30.2741,1,1.34964,1,1,0,30.4829,0.0150823
-32.455,0.163771,1.66086,1,1,0,32.7292,-0.458085
-31.1417,1,0.868398,1,1,0,32.1743,-0.285702
-30.2977,0.978955,1.06868,1,3,0,30.9968,0.057752
-30.346,0.976239,1.28651,1,1,0,30.3578,0.0938167
-30.346,0.35364,1.54372,1,1,0,30.9821,0.0938167
-30.346,0.542113,0.982565,1,3,0,32.6239,0.0938167
-30.7893,0.955883,0.758311,2,7,0,30.8124,-0.218161
-30.3439,0.9991,0.891278,1,3,0,30.6956,-0.0748703
-30.3439,0.783026,1.09401,1,1,0,30.7791,-0.0748703
-30.5614,0.926736,1.07845,1,1,0,30.5691,-0.160714
-30.5614,0.826619,1.22941,1,1,0,30.9062,-0.160714
-30.2777,0.998754,1.26631,2,3,0,30.4321,-0.0110317
-30.3698,0.935532,1.55147,1,1,0,30.3717,0.106799
-30.3698,0.00777977,1.78265,1,1,0,31.4087,0.106799
-30.7072,0.962954,0.805217,2,7,0,30.7244,-0.199298
-30.515,0.935536,0.951493,1,3,0,31.2294,0.164134
-30.9843,0.844732,1.09337,1,1,0,31.0293,0.275346
-30.9808,1,1.1467,2,3,0,31.2622,0.274682
-30.9808,0.382478,1.40468,1,1,0,32.1733,0.274682
-30.9808,0.49432,0.927647,1,3,0,33.9337,0.274682
-30.2844,0.999702,0.685697,3,7,0,30.909,0.041511
-30.3055,0.990901,0.839602,2,3,0,30.3571,-0.0474991
-30.3055,0.838979,1.01856,1,3,0,30.9161,-0.0474991
-31.9654,0.648467,1.06185,1,3,0,32.008,-0.40235
-31.6118,1,0.915993,2,3,0,32.1364,-0.356861
-30.3695,0.956148,1.12038,1,3,0,31.3755,0.10665
-31.4094,0.583952,1.31144,1,1,0,31.4674,0.345758
-30.3519,0.956135,1.06161,1,3,0,31.3371,-0.0795413
-30.338,1,1.24222,2,3,0,30.3748,-0.071307
-30.2737,1,1.51733,1,1,0,30.297,0.00864045
-30.2737,0.00230864,1.85245,1,1,0,31.6979,0.00864045
-30.3988,0.970797,0.846054,1,3,0,30.4462,0.12066
-30.3134,1,1.00388,1,1,0,30.3759,0.0718101
-30.2928,1,1.22531,1,1,0,30.3119,0.0524899
