# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=429555704
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.373,0.997357,1.56621,1,1,0,30.4117,0.108463
-31.9332,0.37318,1.91968,1,1,0,31.9334,-0.39842
-30.2738,0.973513,1.25213,2,3,0,32.0929,0.0059811
-31.2502,0.706178,1.49789,2,3,0,31.6617,0.321253
-30.9603,1,1.36826,2,3,0,31.3328,0.270803
-30.8879,1,1.68005,2,3,0,31.1583,-0.238909
-30.6516,0.987273,2.0618,1,3,0,30.7382,0.203176
-30.6516,0.179015,2.4969,1,1,0,30.7696,0.203176
-31.7134,0.885107,1.34449,2,3,0,31.7926,-0.370489
-30.2908,1,1.47001,1,3,0,31.2083,-0.0324669
-30.5334,0.873622,1.80246,1,1,0,30.5494,-0.152252
-30.4778,0.870723,1.9471,2,3,0,30.6378,-0.133958
-30.4778,0.00220649,2.09687,1,1,0,32.8152,-0.133958
-31.1357,0.951007,0.950624,3,7,0,31.1563,0.302364
-30.4363,1,1.10962,2,7,0,30.9961,-0.118636
-30.2749,0.934649,1.35929,2,3,0,30.7856,0.0196647
-33.9674,0.381099,1.5598,2,3,0,34.6573,0.616441
-30.4545,0.941708,1.03377,1,3,0,34.1807,0.143253
-30.6479,0.984593,1.19457,2,3,0,30.6609,0.202231
-30.6766,0.679908,1.43964,2,3,0,32.605,0.209494
-30.2767,0.99418,1.28363,1,3,0,30.6603,-0.00836723
-30.7997,0.861665,1.5608,1,3,0,30.8178,0.238113
-31.4557,0.816774,1.6648,2,3,0,31.7751,-0.334862
-30.3188,0.998222,1.69873,2,3,0,30.9239,-0.0582268
-31.9511,0.300916,2.07156,1,1,0,32.1811,-0.400607
-30.3187,1,1.27362,2,3,0,31.8716,0.0758705
-30.3187,0.585257,1.55564,1,1,0,31.0743,0.0758705
-30.2781,0.912662,1.26535,2,3,0,30.8419,-0.0121196
-30.4314,0.901784,1.41834,2,3,0,30.7204,-0.116678
-30.2813,0.991615,1.57258,2,3,0,30.4171,-0.0186354
-30.2925,0.993043,1.90282,1,1,0,30.2983,-0.0345078
-30.7098,0.683912,2.30457,1,1,0,30.8365,-0.199926
-30.2793,1,2.06497,1,1,0,30.4444,-0.0147056
-30.2741,1,2.51652,1,1,0,30.2763,0.00279726
-30.2741,0.260323,3.06538,1,1,0,30.392,0.00279726
-30.2741,0.0623835,1.82141,1,1,0,32.4235,0.00279726
-30.2911,0.995874,0.894511,1,3,0,30.315,0.0504576
-30.8178,0.942492,1.08581,2,3,0,30.8237,-0.224353
-32.0067,0.726828,1.25118,1,1,0,32.0219,-0.407338
-32.2674,0.940614,1.17037,1,1,0,32.6103,-0.437547
-30.3209,0.953105,1.3456,2,3,0,32.5344,0.0775236
-31.3165,0.658232,1.56527,1,1,0,31.3183,0.331684
-30.2767,0.646702,1.37062,2,3,0,33.9249,0.0261645
-30.8836,0.905991,1.18731,2,3,0,31.0535,0.255725
-30.4837,0.936084,1.31957,1,3,0,31.2645,-0.136024
-30.4903,0.997414,1.50911,1,1,0,30.5716,-0.138294
-30.4903,0.362671,1.82969,1,3,0,32.8926,-0.138294
-30.4363,1,1.20831,1,1,0,30.506,-0.118631
-30.7077,0.958758,1.46833,2,3,0,30.7763,0.21711
-30.6954,1,1.71468,2,3,0,30.8659,-0.196444
-30.3279,1,2.0819,1,1,0,30.4246,0.0824163
-30.3534,0.972514,2.52665,1,1,0,30.4271,0.0980516
-30.3534,0.759541,2.98597,1,1,0,30.5477,0.0980516
-30.4599,0.318698,2.88134,1,3,0,30.5065,-0.127577
-30.9409,0.758703,1.83005,1,1,0,31.0739,-0.249384
-31.0357,0.897984,1.76563,2,3,0,31.3954,-0.267124
-30.555,1,1.94373,1,1,0,30.9641,-0.158813
-30.878,0.73531,2.35603,1,1,0,30.8858,0.254605
-30.878,0.00348337,2.22302,1,1,0,32.2537,0.254605
-30.3079,0.991014,1.05161,1,3,0,30.8869,0.0672521
-30.2775,0.933065,1.26395,2,3,0,30.7031,-0.0105379
-30.2745,0.998217,1.43792,2,3,0,30.2854,0.000259026
-30.2745,0.304195,1.7387,1,1,0,31.3839,0.000259026
-30.2922,0.970682,1.09489,2,3,0,30.4897,-0.0340959
-30.2807,0.996056,1.28998,2,3,0,30.3192,0.0351427
-30.2807,0.888661,1.55585,1,3,0,30.5221,0.0351427
-31.0747,0.784371,1.69629,2,3,0,31.0773,0.291789
-30.4926,1,1.6772,1,1,0,30.8926,0.156752
-30.6236,0.911749,2.02849,1,1,0,30.8027,0.195839
-30.6236,0.25269,2.25844,1,1,0,30.8782,0.195839
-30.4895,1,1.35989,1,1,0,30.6296,0.155687
-30.3097,1,1.64405,2,3,0,30.4192,0.0687669
-32.2744,0.264592,1.98678,1,1,0,32.45,0.456012
-30.3191,0.950199,1.21176,1,3,0,32.614,-0.0584688
-30.3387,0.908969,1.39809,2,3,0,30.7679,-0.0717388
-30.3672,0.988296,1.55208,1,1,0,30.3918,-0.0878147
-30.9944,0.793808,1.85399,1,3,0,31.0045,0.277219
-30.9881,1,1.84919,1,1,0,31.41,0.276039
-30.5591,1,2.23163,1,1,0,30.623,-0.160034
-30.5591,0.000872644,2.69208,1,1,0,31.1049,-0.160034
-30.3596,1,1.29174,1,1,0,30.5056,-0.0837668
-30.2843,0.950203,1.55853,2,3,0,30.4905,0.0413289
-30.2843,0.822317,1.79548,1,1,0,30.4552,0.0413289
-30.2843,0.80728,1.83844,1,1,0,30.4571,0.0413289
-30.928,0.683602,1.85651,1,1,0,30.9544,0.264568
-31.1449,0.951187,1.67362,2,3,0,31.4551,0.303918
-30.2739,1,1.92848,1,1,0,30.613,0.00487461
-30.2884,0.986708,2.32302,1,1,0,30.292,-0.0293872
-30.2884,0.000895042,2.76337,1,1,0,31.4955,-0.0293872
-30.2775,0.969512,1.33511,2,3,0,30.4431,-0.0104905
-30.2909,0.988477,1.56379,2,3,0,30.3136,0.0502628
-30.2909,0.127755,1.86297,1,1,0,31.7123,0.0502628
-30.2863,0.982529,1.01303,2,3,0,30.4441,0.0442177
-30.2826,0.913595,1.20042,2,3,0,30.8564,-0.0208855
-30.3664,0.980366,1.33561,1,3,0,30.3669,-0.0874018
-30.2967,1,1.57855,1,1,0,30.3433,-0.0390366
-30.2967,0.197008,1.89854,1,1,0,31.4171,-0.0390366
-30.4463,0.981684,1.10264,2,7,0,30.4466,0.140177
-30.2822,0.993297,1.30433,1,3,0,30.4587,-0.0202711
-30.3984,0.95278,1.55866,1,1,0,30.399,-0.102762
-30.3984,0.535373,1.79499,1,1,0,31.0048,-0.102762
-30.616,0.974193,1.41796,2,3,0,30.6427,0.193807
-30.6924,0.981759,1.66445,2,3,0,30.8734,-0.195716
-30.6924,0.429502,1.96651,1,1,0,31.5547,-0.195716
-30.4601,0.704589,1.41318,2,3,0,32.4763,-0.127647
-30.3387,0.978451,1.30125,1,3,0,30.5885,0.0893932
-30.2772,0.876632,1.53243,2,3,0,30.669,0.0275421
-30.2922,0.915159,1.64662,2,3,0,30.447,-0.0341347
-30.2922,0.0221101,1.8312,1,1,0,33.2294,-0.0341347
-30.4666,0.947799,0.915392,1,3,0,30.8174,0.147687
-30.2753,0.911398,1.04854,2,3,0,31.2525,0.0211737
-30.287,0.849393,1.16231,2,3,0,31.3773,0.0452742
-30.3618,0.991939,1.2188,2,3,0,30.3633,-0.08498
-30.8154,0.84895,1.4511,1,1,0,30.8213,-0.22384
-30.9336,0.984747,1.52055,2,3,0,30.9338,0.265652
-30.3697,1,1.79778,1,1,0,30.6925,0.106764
-30.2745,1,2.15386,1,1,0,30.3016,0.000435843
-30.3123,0.95777,2.57954,1,1,0,30.3234,0.070898
-30.9689,0.36932,2.97468,1,1,0,31.5589,0.272428
-30.3371,1,2.03569,1,1,0,30.6479,0.088433
-30.3371,0.210637,2.43684,1,1,0,30.9068,0.088433
-30.3371,0.826607,1.45058,1,1,0,30.6755,0.088433
-30.2781,0.926888,1.4897,2,3,0,30.5552,0.0298059
-33.0284,0.51096,1.67141,1,3,0,33.0381,-0.515875
-31.2506,1,1.29912,2,3,0,32.5222,0.321317
-30.6078,0.942791,1.55441,2,3,0,31.6208,-0.173879
-30.4189,0.988396,1.76792,2,3,0,30.5898,-0.111595
-30.7815,0.841164,2.0925,1,3,0,30.7817,0.234118
-30.7815,0.0294816,2.17545,1,1,0,31.7346,0.234118
-30.2765,0.990146,1.10915,1,3,0,30.8281,0.0254715
-30.2897,0.996112,1.31474,1,1,0,30.2897,0.0487217
-30.5604,0.93349,1.56609,2,3,0,30.5614,0.1781
-32.8571,0.29311,1.7654,1,1,0,33.0522,0.516983
-33.958,0.78363,1.13657,1,1,0,34.2848,0.615674
-31.5649,1,1.12409,1,1,0,33.4423,0.368073
-30.2865,0.883812,1.34283,2,3,0,32.3392,0.0445383
-30.5138,0.981596,0.724551,3,7,0,30.5239,0.163739
-30.5138,0,10.08,0,1,1,30.6188,0.163739
-30.3756,1,1.68673,1,1,0,30.5194,0.109753
-31.537,0.163784,2.37611,1,1,0,32.2171,-0.346492
-31.5618,0.999134,0.356002,1,1,0,31.5952,-0.349961
-30.5039,0.980342,0.56542,1,3,0,32.0549,-0.142841
-30.7749,0.939082,0.916844,1,1,0,30.7858,-0.214972
-32.6107,0.388662,1.36589,1,1,0,32.8862,-0.474463
-32.8659,0.990459,0.368981,1,1,0,32.8764,-0.500168
-31.5989,0.991036,0.663677,3,7,0,33.2523,0.372777
-31.6979,0.9608,1.21026,1,1,0,32.2241,0.38612
-30.8903,1,2.01532,1,1,0,30.901,-0.239409
-30.8903,2.03071e-050,3.79797,1,3,1,30.8907,-0.239409
-30.8421,0.999612,0.310091,2,3,0,30.9341,-0.22951
-30.6616,1,0.587907,1,1,0,30.8254,-0.18806
-30.2994,1,1.10996,1,3,0,30.5396,-0.0417638
-30.3651,0.924461,2.08071,1,1,0,30.3792,0.104406
-30.3651,7.09893e-024,3.07119,1,1,0,31.3888,0.104406
-30.397,0.999479,0.273722,2,3,0,30.3972,0.119826
-30.4338,0.997345,0.511867,1,1,0,30.434,0.135306
-30.7706,0.920797,0.942201,1,1,0,30.7723,0.231693
-30.9452,0.913607,1.36979,1,1,0,31.2053,0.267891
-30.9452,0.0100703,1.93823,1,1,0,31.4049,0.267891
-31.2731,0.993469,0.197308,2,7,0,31.8603,0.324895
-30.4345,0.999465,0.355333,3,7,0,31.351,0.135609
-30.4042,1,0.644648,1,1,0,30.437,0.123015
-30.2811,0.995825,1.15966,1,3,0,30.3801,-0.0183219
-30.2811,0.470396,2.04155,1,1,0,30.3885,-0.0183219
-30.6515,0.908275,0.824039,1,3,0,30.9465,0.20314
-30.5436,1,1.13171,2,3,0,30.6948,0.173079
-30.4721,0.881256,1.98758,1,3,0,30.4721,-0.131946
-30.4721,0.0116791,2.50502,1,1,0,31.5724,-0.131946
-30.3977,0.999109,0.302239,3,9,0,30.584,0.120153
-30.2738,0.967881,0.527941,3,7,0,31.4024,0.0114661
-30.3459,0.983252,0.841321,1,3,0,30.3838,-0.0760894
-30.3459,0.872858,1.38565,1,1,0,30.5099,-0.0760894
-31.5225,0.392353,1.69764,1,1,0,31.7934,-0.344442
-31.306,1,0.597718,2,3,0,31.537,-0.312371
-30.6837,1,1.01842,2,3,0,31.1279,0.211255
-30.6837,0.0269264,1.7211,1,1,0,31.6658,0.211255
-30.2742,0.99998,0.246111,4,15,0,30.6952,0.00182516
-30.5502,0.991342,0.416991,2,7,0,30.5615,-0.157392
-30.8439,0.803771,0.686061,1,3,0,33.1091,0.247562
-31.1331,0.961179,0.70444,1,1,0,31.1453,0.301913
-33.2952,0.50875,1.06432,1,1,0,33.3559,0.558382
-33.2313,1,0.530187,1,1,0,33.4936,0.552539
-31.7083,1,0.876554,1,1,0,32.959,0.387507
-30.28,1,1.43902,1,1,0,30.8959,-0.0162262
-30.28,0.0591453,2.34627,1,1,0,30.5191,-0.0162262
-30.2754,0.999845,0.407584,1,3,0,30.2853,-0.00389124
# Adaptation terminated
# Step size = 0.852575
# Diagonal elements of inverse mass matrix:
# 0.0551571
-32.6102,0.764423,0.852575,2,3,0,32.7436,0.492088
-32.8357,0.985262,0.852575,2,3,0,33.2406,0.514868
-30.3824,0.963125,0.852575,1,3,0,32.8366,0.113074
-30.283,0.988652,0.852575,1,3,0,30.47,-0.021561
-30.4074,0.962835,0.852575,1,3,0,30.5312,0.12442
-30.4444,0.992605,0.852575,1,1,0,30.4618,0.139444
-30.5203,0.984903,0.852575,1,1,0,30.537,0.165806
-31.4791,0.898941,0.852575,2,7,0,31.5092,-0.338252
-31.5471,0.995482,0.852575,2,3,0,31.7692,-0.347915
-30.4317,1,0.852575,2,7,0,31.3287,0.134477
-30.3864,0.678803,0.852575,2,3,0,33.7328,0.114961
-30.2742,0.912356,0.852575,2,3,0,31.1063,0.0153875
-30.3085,0.97443,0.852575,2,3,0,30.4652,-0.0501007
-30.5066,0.93177,0.852575,1,3,0,30.7883,0.161386
-30.6919,0.867316,0.852575,1,3,0,31.6348,-0.195593
-31.4088,0.955355,0.852575,2,3,0,31.4089,-0.327987
-30.275,0.959953,0.852575,1,3,0,31.7479,0.0202429
-30.2846,0.99853,0.852575,2,3,0,30.2884,0.0418212
-30.653,0.931335,0.852575,1,3,0,30.7402,0.203544
-30.871,0.95723,0.852575,1,1,0,30.9002,0.253162
-30.8936,0.778215,0.852575,2,7,0,32.8236,-0.240074
-31.3722,0.908473,0.852575,1,1,0,31.404,-0.322512
-30.6933,1,0.852575,1,1,0,31.2366,-0.195929
-30.5607,1,0.852575,1,1,0,30.6939,-0.1605
-30.2745,1,0.852575,2,3,0,30.5165,0.0176432
-30.307,0.977582,0.852575,2,3,0,30.442,-0.0487833
-30.8459,0.852727,0.852575,1,3,0,31.3489,0.24798
-31.7588,0.832686,0.852575,1,1,0,31.7597,0.394112
-31.0298,1,0.852575,2,3,0,31.6369,0.283732
-30.2743,0.973934,0.852575,1,3,0,31.2486,0.00115029
-32.0243,0.812845,0.852575,2,3,0,32.1622,-0.409446
-30.917,1,0.852575,1,1,0,31.8023,-0.244723
-31.5263,0.884971,0.852575,1,1,0,31.5479,-0.344984
-31.5327,0.998711,0.852575,1,1,0,31.782,-0.345891
-30.365,0.986151,0.852575,1,3,0,31.4691,-0.0866402
-30.5195,0.969484,0.852575,1,1,0,30.5195,-0.147878
-30.4819,1,0.852575,1,1,0,30.5436,-0.135401
-30.6797,0.961103,0.852575,1,1,0,30.6867,-0.192596
-30.5099,1,0.852575,2,3,0,30.6593,-0.144801
-31.3272,0.912159,0.852575,2,7,0,31.3605,0.333327
-32.1177,0.951124,0.852575,2,3,0,32.1744,0.438152
-30.3569,0.973721,0.852575,1,3,0,32.108,0.100007
-30.2949,0.985813,0.852575,1,3,0,30.4706,-0.0371403
-30.2991,0.99916,0.852575,1,1,0,30.3022,-0.0414864
-30.2873,1,0.852575,2,3,0,30.2973,-0.0279243
-30.9225,0.881891,0.852575,1,3,0,31.0895,-0.245802
-30.4922,0.997967,0.852575,2,7,0,30.8861,0.156617
-30.368,1,0.852575,2,3,0,30.4682,0.105886
-30.3675,1,0.852575,1,1,0,30.3866,0.105663
-30.3327,1,0.852575,1,1,0,30.3649,0.0855808
-30.5264,0.923002,0.852575,1,3,0,30.8949,-0.150064
-30.3823,0.936526,0.852575,2,7,0,30.9929,0.112997
-30.3709,0.957131,0.852575,2,7,0,30.703,-0.0897067
-30.5106,0.923573,0.852575,2,7,0,30.964,0.162695
-30.2985,0.939783,0.852575,2,3,0,31.0576,-0.0409021
-30.2967,0.991475,0.852575,1,3,0,30.3734,0.056737
-30.3093,0.986089,0.852575,2,7,0,30.3964,-0.0507389
-30.2802,0.994795,0.852575,1,3,0,30.3501,0.0343188
-30.3668,0.985003,0.852575,1,3,0,30.3798,0.105294
-30.3555,0.963818,0.852575,2,7,0,30.6383,-0.081546
-30.3871,0.997893,0.852575,2,3,0,30.396,-0.0975983
-30.2753,0.901835,0.852575,2,3,0,31.1969,-0.0036403
-30.3481,0.9168,0.852575,2,3,0,30.9228,-0.0773639
-32.0706,0.616135,0.852575,1,3,0,33.5123,0.432629
-30.2747,0.942343,0.852575,1,3,0,32.5782,-0.00115407
-30.2855,0.996622,0.852575,1,3,0,30.2971,0.0430585
-30.4718,0.897565,0.852575,2,3,0,31.102,-0.131863
-30.5398,0.910954,0.852575,1,3,0,31.2483,0.171901
-30.7894,0.951165,0.852575,1,1,0,30.7986,0.235864
-30.8834,0.981329,0.852575,1,1,0,30.9616,0.255685
-30.341,0.990471,0.852575,2,3,0,30.9749,0.0908554
-30.2814,1,0.852575,2,7,0,30.3293,-0.0187952
-30.2841,0.996428,0.852575,1,3,0,30.3116,0.0410747
-31.4331,0.787693,0.852575,1,3,0,31.8005,0.349251
-32.5356,0.801628,0.852575,1,1,0,32.5742,0.484307
-33.3557,0.848331,0.852575,1,1,0,33.611,0.563853
-30.5035,0.967789,0.852575,1,3,0,33.1915,0.160387
-30.4686,1,0.852575,1,1,0,30.5262,0.148409
-30.5343,0.967685,0.852575,2,3,0,30.8324,0.170213
-30.393,1,0.852575,2,3,0,30.5079,0.117997
-30.2778,0.884317,0.852575,2,3,0,31.3581,0.0288445
-30.3627,0.984423,0.852575,1,3,0,30.3792,0.103107
-30.2755,0.998267,0.852575,1,3,0,30.3685,0.022064
-30.2775,0.999603,0.852575,1,1,0,30.2775,0.0281414
-30.368,0.887878,0.852575,2,3,0,31.1713,0.105906
-30.368,0.906149,0.852575,1,3,0,31.0391,0.105906
-30.371,0.999402,0.852575,1,1,0,30.389,0.107428
-30.4922,0.970903,0.852575,2,3,0,30.6634,0.15659
-30.2875,0.927199,0.852575,2,3,0,31.1299,-0.0282823
-30.3805,0.985673,0.852575,2,3,0,30.4187,-0.0944524
-31.1264,0.915336,0.852575,2,7,0,31.1301,0.300762
-31.3398,0.958093,0.852575,1,1,0,31.4558,0.335265
-32.035,0.869854,0.852575,1,1,0,32.1054,0.428408
-30.3172,0.890975,0.852575,1,3,0,32.9449,-0.0570451
-30.7354,0.874688,0.852575,1,3,0,31.2073,0.22365
-33.3315,0.691741,0.852575,2,3,0,34.5287,0.561674
-33.5139,0.988029,0.852575,2,3,0,34.0745,0.577919
-30.2779,0.893611,0.852575,1,3,0,34.4908,-0.0114291
-30.3746,0.982079,0.852575,1,3,0,30.3944,-0.0915538
-31.0162,0.906469,0.852575,2,3,0,31.2898,-0.263565
-31.1623,0.971112,0.852575,1,1,0,31.2724,-0.289175
-30.7636,0.808054,0.852575,1,3,0,33.0751,0.230106
-30.7687,0.998979,0.852575,1,1,0,30.8654,0.231254
-30.495,1,0.852575,1,1,0,30.7168,0.157566
-30.2746,0.994583,0.852575,1,3,0,30.5299,0.0183011
-30.2792,0.990633,0.852575,2,3,0,30.3443,0.0322308
-30.6798,0.901773,0.852575,1,3,0,30.9385,-0.192616
-30.7323,0.998505,0.852575,2,7,0,30.7323,0.222916
-30.7323,0.892203,0.852575,1,1,0,31.193,0.222916
-30.7729,0.842421,0.852575,1,3,0,32.2818,-0.214516
-31.0678,0.94257,0.852575,1,1,0,31.105,-0.272874
-30.9239,1,0.852575,1,1,0,31.1316,-0.24608
-32.7207,0.8249,0.852575,2,7,0,32.8359,0.503387
-31.4129,1,0.852575,1,1,0,32.4796,0.346263
-30.3422,1,0.852575,2,3,0,31.1995,-0.0738785
-34.5128,0.43923,0.852575,1,3,0,35.6889,-0.642075
-30.3175,1,0.852575,2,3,0,33.7922,0.0749399
-30.4503,0.729308,0.852575,2,3,0,32.8503,0.141695
-31.189,0.919925,0.852575,2,7,0,31.2085,-0.293617
-31.1003,1,0.852575,2,7,0,31.1722,0.296269
-32.5296,0.750768,0.852575,1,1,0,32.5297,0.483678
-31.4966,1,0.852575,2,3,0,32.3755,0.358443
-30.4991,1,0.852575,2,7,0,31.3194,-0.141251
-32.3258,0.774142,0.852575,2,3,0,32.9982,-0.444039
-33.1691,0.844397,0.852575,1,1,0,33.3822,-0.529106
-32.9649,1,0.852575,2,7,0,33.1416,0.527472
-33.3922,0.917856,0.852575,1,1,0,33.8158,0.567136
-31.9179,1,0.852575,1,1,0,33.1595,0.414223
-30.2738,0.956188,0.852575,1,3,0,32.3061,0.0116745
-30.2875,0.989041,0.852575,2,3,0,30.3548,-0.0282314
-30.9671,0.873779,0.852575,1,3,0,31.1484,-0.254411
-30.636,0.953957,0.852575,2,3,0,31.5098,-0.18144
-30.7673,0.974013,0.852575,1,1,0,30.8082,-0.21326
-30.701,0.858594,0.852575,1,3,0,32.1928,0.215498
-31.1114,0.920988,0.852575,1,1,0,31.1253,0.298194
-30.5915,1,0.852575,1,1,0,31.0074,0.187052
-30.7722,0.938375,0.852575,2,3,0,31.2785,0.232053
-30.7274,1,0.852575,2,7,0,30.7641,-0.204093
-30.3008,0.997599,0.852575,2,3,0,30.7514,-0.0432044
-30.3831,0.990479,0.852575,2,7,0,30.3875,0.113372
-30.2739,0.997123,0.852575,1,3,0,30.4041,0.012803
-30.7393,0.897031,0.852575,1,3,0,30.9604,-0.206868
-30.4605,1,0.852575,1,1,0,30.684,-0.127767
-30.3427,0.968601,0.852575,1,3,0,30.7756,0.0918525
-30.4604,0.974822,0.852575,2,3,0,30.589,0.14542
-30.2801,0.92248,0.852575,2,3,0,31.1228,-0.0163442
-30.7042,0.895766,0.852575,1,3,0,30.9826,0.216274
-30.2956,0.85387,0.852575,2,3,0,32.0643,-0.0378449
-30.3379,0.978946,0.852575,1,3,0,30.4497,0.0889396
-30.5771,0.959517,0.852575,2,3,0,30.7225,0.182978
-30.4032,1,0.852575,1,1,0,30.5434,0.12261
-30.5113,0.992851,0.852575,2,3,0,30.5171,0.162946
-30.3289,0.991679,0.852575,2,3,0,30.5954,0.0830843
-30.8645,0.925501,0.852575,2,3,0,31.0421,0.251831
-30.7552,0.944938,0.852575,2,3,0,31.564,0.228215
-30.7552,0.601823,0.852575,1,3,0,34.9615,0.228215
-30.28,0.785624,0.852575,2,3,0,32.8132,-0.0162356
-30.2903,0.997947,0.852575,1,1,0,30.2903,-0.0318171
-30.8747,0.893068,0.852575,1,3,0,31.0152,-0.236248
-30.2912,0.958519,0.852575,1,3,0,31.2009,0.0505713
-30.2773,0.997592,0.852575,2,3,0,30.3156,-0.00997339
-30.4978,0.944083,0.852575,1,3,0,30.6445,0.158492
-30.3145,0.965372,0.852575,2,3,0,30.8469,-0.0550127
-30.2862,0.993865,0.852575,1,3,0,30.3763,0.0441363
-30.5173,0.958849,0.852575,1,3,0,30.5594,0.164861
-30.3123,0.99416,0.852575,2,3,0,30.5742,0.0708974
-30.3489,0.976343,0.852575,1,3,0,30.5108,-0.0778243
-30.4343,0.994338,0.852575,2,3,0,30.4358,-0.117843
-30.508,0.92133,0.852575,1,3,0,31.1023,0.16184
-30.4439,1,0.852575,1,1,0,30.5139,0.139265
-30.9292,0.81238,0.852575,1,3,0,31.9329,-0.247105
-30.6655,1,0.852575,1,1,0,30.9011,-0.189039
-30.7893,0.975469,0.852575,1,1,0,30.8372,-0.21817
-30.5263,0.886707,0.852575,1,3,0,31.8206,0.167718
-30.2819,0.995748,0.852575,1,3,0,30.5326,0.0374134
-30.981,0.922633,0.852575,2,3,0,30.9999,-0.257036
-31.5503,0.8921,0.852575,1,1,0,31.584,-0.348356
-31.1591,1,0.852575,1,1,0,31.5589,-0.288629
-32.7322,0.729422,0.852575,1,1,0,32.7322,-0.486858
-30.4586,1,0.852575,2,3,0,32.2763,0.144782
-30.341,0.969244,0.852575,1,3,0,30.768,-0.0731332
-30.3301,0.825745,0.852575,2,3,0,31.863,-0.0662406
-30.2827,0.989399,0.852575,2,3,0,30.4292,0.038682
-30.3462,0.970481,0.852575,2,3,0,30.511,-0.0762791
-30.2952,0.986663,0.852575,1,3,0,30.4539,0.0550966
-30.2794,0.996239,0.852575,1,3,0,30.3251,-0.0149889
-30.2784,0.998197,0.852575,1,3,0,30.2953,0.030487
-30.5186,0.845263,0.852575,2,3,0,31.5507,-0.147604
-30.4721,1,0.852575,1,1,0,30.537,-0.131958
-30.6487,0.965205,0.852575,1,1,0,30.6564,-0.184739
-32.5853,0.809759,0.852575,2,7,0,32.6143,0.489511
-32.5083,1,0.852575,1,1,0,32.9955,0.481438
-32.4112,1,0.852575,2,7,0,32.5131,-0.453366
-31.0984,1,0.852575,1,1,0,32.1492,-0.278262
-30.8209,1,0.852575,2,3,0,31.0906,-0.225008
-31.1732,0.893685,0.852575,2,3,0,32.0556,-0.290988
-30.6435,1,0.852575,1,1,0,31.0689,-0.183403
-30.6723,0.994241,0.852575,1,1,0,30.7383,-0.190749
-30.3986,0.981964,0.852575,2,3,0,30.8632,-0.102884
-30.6371,0.973731,0.852575,2,7,0,30.6662,0.199409
-30.4849,0.918406,0.852575,1,3,0,31.4457,-0.136424
-30.3755,1,0.852575,1,1,0,30.4653,-0.0920074
-30.3026,0.834171,0.852575,2,3,0,31.8114,-0.0448318
-30.9946,0.878988,0.852575,1,3,0,31.1376,-0.259582
-30.3249,0.99437,0.852575,2,3,0,31.0491,-0.0626485
-30.3563,0.973107,0.852575,1,3,0,30.5539,0.099666
-30.503,0.934551,0.852575,1,3,0,30.9138,-0.142546
-30.3807,1,0.852575,1,1,0,30.4805,-0.0945704
-30.473,0.938574,0.852575,1,3,0,30.9134,0.149962
-30.3337,0.95815,0.852575,2,7,0,30.7721,-0.068592
-30.3414,0.976243,0.852575,1,3,0,30.5416,0.0910886
-30.3456,0.999159,0.852575,1,1,0,30.358,0.0935986
-30.3029,1,0.852575,1,1,0,30.3372,0.0628022
-32.3384,0.78099,0.852575,2,3,0,32.6276,0.463117
-30.33,1,0.852575,2,3,0,32.2953,0.0838289
-30.6513,0.950476,0.852575,2,3,0,30.798,0.203092
-30.6136,1,0.852575,1,1,0,30.7014,0.193155
-30.3775,0.999301,0.852575,2,7,0,30.5877,-0.0929749
-30.3775,0.674147,0.852575,1,3,0,32.7368,-0.0929749
-30.4005,0.956931,0.852575,1,3,0,30.7577,0.121414
-30.8664,0.923324,0.852575,2,3,0,31.1523,0.252217
-31.4449,0.68071,0.852575,2,7,0,33.9509,-0.333296
-30.2773,1,0.852575,2,3,0,31.2635,0.027679
-30.2835,0.998748,0.852575,1,1,0,30.2835,0.0401336
-30.4429,0.971871,0.852575,1,3,0,30.4699,0.138857
-30.3723,1,0.852575,1,1,0,30.4344,0.108075
-30.2836,0.973337,0.852575,2,3,0,30.6052,-0.0225707
-30.3101,0.931227,0.852575,2,3,0,30.8204,-0.0514303
-30.8061,0.763425,0.852575,2,3,0,32.4125,0.23951
-30.3063,0.993346,0.852575,1,3,0,30.7879,0.0658432
-30.6401,0.945744,0.852575,1,3,0,30.6814,0.200191
-30.2957,0.995348,0.852575,1,3,0,30.6283,0.055636
-30.3333,0.980278,0.852575,1,3,0,30.4412,-0.0683289
-31.1076,0.920781,0.852575,2,3,0,31.1077,0.297526
-30.9936,1,0.852575,2,3,0,31.1981,0.277069
-30.324,0.99179,0.852575,1,3,0,30.9598,0.0797018
-30.2752,0.949787,0.852575,2,3,0,30.7204,0.020842
-30.3757,0.987168,0.852575,2,3,0,30.39,0.109795
-30.2815,0.989803,0.852575,1,3,0,30.4541,-0.0190369
-30.2831,0.996151,0.852575,2,7,0,30.3096,0.0393521
