# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=429555704
# chain_id=3
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.4413,0.990957,1.22455,1,1,0,30.4782,-0.120586
-30.2762,1,1.48061,1,1,0,30.3675,-0.0068753
-30.2762,0.449245,1.80529,1,1,0,30.7432,-0.0068753
-30.9458,0.836538,1.28473,1,3,0,30.9811,-0.250338
-30.2997,0.98212,1.33514,1,3,0,30.8124,0.0597279
-30.2997,0.106436,1.59885,1,1,0,32.3848,0.0597279
-30.6013,0.93232,0.816118,2,3,0,31.0081,0.189777
-30.5871,1,0.931266,2,3,0,30.6498,0.185802
-30.5871,0.756258,1.13448,1,1,0,31.3716,0.185802
-30.7859,0.884585,1.09057,2,3,0,31.6733,-0.217417
-30.4281,1,1.18724,1,1,0,30.6899,-0.115355
-30.7852,0.925186,1.44489,2,3,0,30.8335,-0.21726
-32.7119,0.349628,1.63503,1,1,0,33.0486,-0.484814
-31.5326,1,1.0612,1,1,0,32.5251,-0.345871
-30.2924,0.895282,1.29076,2,3,0,32.1345,0.0520312
-30.2741,0.999731,1.41872,1,3,0,30.2861,0.00263393
-30.2741,0.50563,1.72381,1,1,0,30.7345,0.00263393
-31.3389,0.751517,1.30225,1,3,0,31.4032,-0.317443
-33.1317,0.566498,1.24644,1,1,0,33.2664,-0.525623
-32.6007,1,0.999217,1,1,0,33.36,-0.473425
-30.467,0.899581,1.21379,1,3,0,32.8726,0.147804
-30.8521,0.946378,1.33881,2,3,0,30.89,0.24928
-30.6506,1,1.54389,1,1,0,30.935,0.202932
-30.4635,1,1.87323,1,3,0,30.5268,-0.128872
-30.4635,0.0793819,2.27183,1,1,0,31.5034,-0.128872
-31.7252,0.8627,1.14628,2,3,0,31.7934,0.389727
-30.3855,0.936058,1.22015,1,3,0,31.8545,-0.0968429
-30.3855,0.34781,1.39233,1,3,0,32.949,-0.0968429
-30.5311,0.97595,0.908902,2,3,0,30.6633,-0.151555
-30.3665,1,1.07715,1,1,0,30.4936,-0.0874409
-32.1428,0.630623,1.30544,1,3,0,32.1518,-0.423375
-31.4453,1,1.11517,1,1,0,32.1307,-0.333356
-30.6608,1,1.35088,2,3,0,31.2335,-0.187858
-30.9136,0.871137,1.63571,1,1,0,31.1351,-0.244043
-30.9136,0.180707,1.75331,2,3,0,32.4449,-0.244043
-30.8487,1,0.980908,2,3,0,30.9953,-0.230874
-30.4617,1,1.18738,2,3,0,30.7405,0.145892
-30.2811,0.989824,1.43671,2,3,0,30.4447,0.0359309
-31.1798,0.580887,1.72115,1,1,0,31.1851,-0.292096
-30.9658,1,1.4048,2,3,0,31.103,0.271848
-30.9658,0.0627419,1.69839,1,1,0,33.5582,0.271848
-30.8061,1,0.854195,1,1,0,30.9775,0.239511
-30.5142,1,1.03284,1,1,0,30.7496,0.163869
-30.9253,0.877478,1.24832,1,1,0,30.9556,0.264032
-30.3278,1,1.34535,1,1,0,30.705,0.0823198
-30.3278,0.493517,1.62489,1,1,0,30.9809,0.0823198
-30.4808,0.954266,1.22465,1,1,0,30.4833,0.152681
-31.3185,0.709441,1.41713,1,1,0,31.3632,0.331994
-31.4392,0.986289,1.30608,2,3,0,31.7852,0.350147
-30.4516,0.996296,1.55631,2,3,0,31.0581,0.142168
-30.3157,0.998613,1.87102,2,3,0,30.3564,-0.0559513
-30.7296,0.651365,2.25332,1,1,0,30.9377,-0.204604
-30.7927,0.983772,1.9679,1,3,0,30.8136,0.236596
-30.3557,1,2.33668,1,1,0,30.6135,0.0993191
-30.3557,0.000285998,2.81536,1,1,0,30.7638,0.0993191
-30.4813,0.675119,1.34984,2,3,0,31.669,0.152856
-31.2524,0.795376,1.20625,1,1,0,31.2549,0.321603
-30.5636,1,1.20425,2,3,0,31.0672,-0.161375
-30.466,1,1.4508,1,1,0,30.5982,-0.129788
-31.7193,0.656264,1.74715,1,3,0,31.7275,0.388946
-31.7193,0.244111,1.53485,1,1,0,33.8969,0.388946
-30.2744,0.938958,0.924793,1,3,0,32.4033,0.000738867
-30.3007,0.996698,1.0531,2,3,0,30.3022,0.060776
-31.8204,0.456828,1.26382,2,3,0,34.2956,-0.384338
-31.2021,1,0.926294,1,1,0,31.7466,-0.295772
-30.8222,1,1.11471,2,3,0,31.1754,-0.225298
-31.4057,0.807315,1.34094,1,1,0,31.5482,-0.327515
-30.4953,1,1.35316,1,1,0,31.0928,-0.139972
-31.4597,0.594069,1.62683,1,1,0,31.6038,-0.335454
-30.3548,1,1.35238,1,1,0,31.0475,-0.0811816
-31.1847,0.764341,1.62526,2,3,0,31.1867,-0.292911
-30.3373,1,1.57706,1,1,0,30.7897,-0.0708616
-30.3373,0.558121,1.89426,1,1,0,30.7098,-0.0708616
-30.3447,0.998824,1.52524,2,3,0,30.3534,0.0930823
-30.7372,0.764926,1.82944,1,1,0,30.8344,0.224064
-30.5457,1,1.77611,1,1,0,30.8136,0.1737
-31.2684,0.511731,2.13147,1,1,0,31.2978,-0.306467
-31.1285,0.877454,1.64726,2,3,0,31.6715,-0.283455
-30.2889,1,1.76995,1,1,0,30.5989,0.0477739
-30.2889,0.0573958,2.1229,1,1,0,31.2403,0.0477739
-30.6467,0.926223,1.09193,1,3,0,30.684,0.201912
-30.3514,1,1.22595,2,3,0,30.5576,0.0969168
-30.2933,0.935602,1.47015,2,3,0,30.4999,-0.0354056
-30.2775,1,1.66362,2,3,0,30.2844,-0.0105893
-30.3556,0.938663,1.99365,1,1,0,30.3732,-0.0815983
-30.2771,1,2.26094,1,1,0,30.3062,-0.00941061
-31.2714,0.225984,2.70766,1,1,0,31.9717,-0.306934
-30.4015,1,1.6257,2,3,0,30.8099,-0.104164
-30.2857,1,1.94683,1,1,0,30.3421,-0.0257922
-30.3514,0.929823,2.33057,1,1,0,30.3968,-0.0792607
-30.6298,0.677062,2.62028,1,1,0,30.743,0.197489
-30.6298,0.258195,2.35315,1,1,0,30.6841,0.197489
-34.4456,0.191249,1.45765,1,1,0,34.5066,0.65458
-32.7011,1,0.85172,1,1,0,34.2118,0.501401
-32.6811,1,1.01952,1,1,0,33.2017,0.499369
-31.3128,1,1.21994,2,3,0,32.2695,-0.313429
-31.2163,1,1.45925,2,3,0,31.6742,-0.298089
-31.1947,1,1.74488,1,1,0,31.7776,-0.294555
-30.5558,1,2.0857,1,1,0,30.6404,0.176751
-30.5558,0.0449056,2.49222,1,1,0,30.6942,0.176751
-33.853,0.451097,1.28422,1,3,0,34.8353,-0.589282
-30.6729,0.974614,0.94707,2,7,0,33.7114,-0.19089
-31.165,0.884237,1.10697,1,1,0,31.1905,-0.289618
-30.6448,1,1.19483,1,1,0,31.0531,-0.183736
-30.3924,0.967893,1.42724,2,3,0,30.8191,0.117739
-30.6416,0.638463,1.657,2,3,0,31.1019,-0.182911
-30.2746,1,1.44148,1,3,0,30.4884,-0.00047908
-31.7396,0.412736,1.72066,1,1,0,31.7724,-0.373929
-30.687,1,1.22926,1,1,0,31.441,-0.194387
-30.2989,1,1.46707,1,1,0,30.5202,-0.0413062
-36.068,0.021104,1.75029,1,1,0,36.2279,0.769852
-36.068,3.24414e-230,4.24692,1,2,1,37.485,0.769852
-33.5597,1,0.423532,2,3,0,36.0016,0.581931
-33.2279,1,0.443984,1,1,0,33.5678,0.552231
-30.4404,1,0.602959,2,7,0,33.0319,-0.120227
-30.2857,0.997989,0.94541,1,3,0,30.4352,-0.0257159
-30.2748,1,1.60214,1,1,0,30.2805,-0.00150554
-30.2742,0.777505,2.8697,1,3,0,30.2742,0.0152333
-30.2742,0.0171432,2.62757,1,1,0,30.7442,0.0152333
-30.8335,0.996977,0.219744,4,15,0,30.8392,0.245366
-30.5736,0.958818,0.407192,2,7,0,33.1948,-0.164274
-30.6493,0.998927,0.675335,3,7,0,30.6574,-0.18491
-31.7187,0.856357,1.27597,2,3,0,31.7682,-0.371186
-30.3777,1,1.5403,1,1,0,31.0887,-0.0931145
-30.3777,0.000532609,2.91227,1,1,0,30.5631,-0.0931145
-30.5289,0.994329,0.247383,2,7,0,31.0642,-0.150851
-30.2739,0.996836,0.463301,2,5,0,30.6998,0.0123053
-30.3479,0.983899,0.868199,1,3,0,30.4049,-0.0772457
-30.3161,0.884323,1.55157,2,3,0,30.5239,0.0739209
-30.3027,1,2.03847,1,1,0,30.3354,0.0626348
-30.3027,1.33761e-041,3.76656,1,1,0,32.0341,0.0626348
-30.776,0.99052,0.358367,3,7,0,30.837,0.232887
-30.7844,0.999225,0.647384,1,1,0,30.827,0.23477
-30.4061,1,1.18803,1,1,0,30.6744,0.123854
-30.3902,1,2.16326,1,1,0,30.5169,0.116714
-30.3902,0.00934553,3.89969,1,3,1,30.4423,0.116714
-30.2749,0.989986,0.420605,2,7,0,30.8983,0.0194184
-30.3215,0.992473,0.740244,1,3,0,30.3583,0.0778972
-30.6326,0.812053,1.29951,2,3,0,31.1743,0.198233
-30.713,0.967473,1.37314,1,1,0,30.854,0.218362
-30.4157,1,2.21877,1,1,0,30.695,0.127961
-30.9052,0.0664192,3.88536,1,3,1,32.1595,-0.242386
-30.8106,1,0.545237,1,1,0,30.9056,-0.222812
-30.5571,0.87763,0.956936,1,3,0,31.9417,0.177135
-30.6592,0.989418,1.20331,2,3,0,30.7323,0.205115
-30.3088,1,2.02264,1,1,0,30.3716,-0.0503867
-30.2863,0.412011,3.46637,1,3,0,30.2943,0.0443009
-30.3937,0.872604,1.28586,2,3,0,30.7608,0.118333
-30.3354,0.932825,1.58089,2,3,0,30.4794,-0.0696342
-30.2738,1,2.2588,1,1,0,30.2871,0.00987021
-30.2738,7.68732e-018,3.80451,1,1,0,31.2508,0.00987021
-30.2878,0.999047,0.51618,3,7,0,30.3073,0.046302
-30.2878,0.68756,0.86998,1,3,0,33.0762,0.046302
-30.3959,0.991207,0.673184,3,7,0,30.4856,-0.101636
-30.4249,0.997444,1.10228,2,3,0,30.4511,-0.114063
-30.8322,0.891932,1.81959,1,3,0,30.8333,0.245108
-30.8322,0.00730277,2.30977,1,1,0,31.138,0.245108
-30.7918,1,0.347963,1,1,0,30.8325,0.236398
-30.2776,0.999042,0.576346,2,7,0,30.8407,0.0284854
-30.3709,0.983004,0.945858,1,3,0,30.3918,0.107379
# Adaptation terminated
# Step size = 1.19002
# Diagonal elements of inverse mass matrix:
# 0.0436393
-30.8244,0.934415,1.19002,2,3,0,30.888,-0.225756
-30.9503,0.961807,1.19002,1,1,0,31.0985,-0.251208
-30.9485,1,1.19002,1,1,0,31.158,-0.250853
-30.4045,0.949645,1.19002,1,3,0,31.149,0.123169
-30.3379,1,1.19002,1,1,0,30.3947,0.0889148
-30.4301,0.971887,1.19002,1,1,0,30.4386,0.133865
-30.5633,0.959658,1.19002,1,1,0,30.5925,0.178971
-30.5059,1,1.19002,1,1,0,30.6074,0.16118
-30.2763,0.974849,1.19002,2,3,0,30.6479,0.0247447
-30.5997,0.759454,1.19002,2,3,0,31.654,-0.171642
-30.8636,0.921645,1.19002,1,1,0,30.926,-0.233964
-30.8636,0.362022,1.19002,1,3,0,33.9791,-0.233964
-30.8636,0.761147,1.19002,1,1,0,31.5486,-0.233964
-30.326,1,1.19002,1,3,0,30.7008,-0.0633969
-30.2922,1,1.19002,1,1,0,30.3174,-0.0340531
-30.7314,0.832824,1.19002,2,3,0,31.2564,-0.20504
-32.2259,0.65127,1.19002,1,3,0,33.4096,0.450565
-31.6324,1,1.19002,1,1,0,32.3657,0.377348
-30.561,1,1.19002,2,3,0,31.4179,-0.160597
-30.561,0.743103,1.19002,1,1,0,31.2342,-0.160597
-30.2744,0.997785,1.19002,1,3,0,30.5153,0.0170235
-30.869,0.855626,1.19002,1,3,0,30.9274,0.252762
-30.8871,0.998143,1.19002,2,3,0,31.0677,0.256436
-30.5649,1,1.19002,1,1,0,30.8343,0.17944
-34.1263,0.429838,1.19002,1,3,0,34.1618,0.629377
-30.8342,1,1.19002,2,3,0,33.6809,-0.227838
-30.3611,1,1.19002,1,1,0,30.688,-0.084588
-30.3488,1,1.19002,1,1,0,30.3783,-0.0777849
-30.2753,1,1.19002,1,3,0,30.3295,-0.00381278
-30.3736,0.9635,1.19002,2,3,0,30.4702,-0.0910389
-31.5301,0.81025,1.19002,2,3,0,31.8476,0.3632
-30.7186,1,1.19002,1,1,0,31.3254,0.2197
-30.4474,1,1.19002,2,3,0,30.6391,-0.122899
-31.033,0.834388,1.19002,1,1,0,31.0388,-0.266644
-30.3228,0.890361,1.19002,2,3,0,31.7902,-0.0611861
-30.3228,0.718372,1.19002,1,3,0,31.4799,-0.0611861
-30.4267,0.968384,1.19002,1,1,0,30.4309,-0.114813
-30.2742,0.998618,1.19002,1,3,0,30.4033,0.015808
-30.3312,0.984479,1.19002,1,3,0,30.3416,-0.0669134
-30.3892,0.982213,1.19002,1,1,0,30.399,-0.0985892
-30.3671,1,1.19002,1,1,0,30.4073,-0.0877302
-30.2762,0.997462,1.19002,1,3,0,30.3614,0.0246152
-30.2961,0.988778,1.19002,2,3,0,30.332,-0.0384028
-30.5749,0.934842,1.19002,1,3,0,30.5778,-0.164662
-30.2738,0.819137,1.19002,2,3,0,31.6492,0.0104397
-30.4328,0.848493,1.19002,2,3,0,31.079,0.134911
-30.4766,0.986545,1.19002,1,1,0,30.5182,0.151226
-31.6726,0.537782,1.19002,2,3,0,33.9762,0.382758
-31.6634,1,1.19002,1,1,0,32.0976,0.381533
-30.2743,0.995657,1.19002,1,3,0,31.4152,0.00144608
-30.5637,0.927033,1.19002,1,3,0,30.5905,-0.161387
-30.3633,1,1.19002,1,1,0,30.5088,-0.0857746
-30.6099,0.829687,1.19002,2,3,0,31.3097,-0.17446
-31.0461,0.873861,1.19002,1,1,0,31.0943,-0.268993
-30.3737,1,1.19002,2,3,0,30.9686,0.108799
-30.6438,0.919904,1.19002,1,1,0,30.6495,0.201151
-32.5158,0.765931,1.19002,2,3,0,32.8002,-0.464542
-31.0091,1,1.19002,1,1,0,32.1161,-0.262258
-32.7508,0.58365,1.19002,1,1,0,32.8041,-0.488732
-32.2985,1,1.19002,1,1,0,33.1576,-0.441017
-31.8364,1,1.19002,1,1,0,32.5597,-0.386359
-32.8425,0.732676,1.19002,1,1,0,33.172,-0.497862
-31.6857,1,1.19002,1,1,0,32.7536,-0.366819
-30.3307,0.98635,1.19002,2,3,0,31.7718,0.0843028
-30.6109,0.916174,1.19002,1,3,0,30.7822,-0.174719
-30.3361,1,1.19002,2,3,0,30.5622,0.087772
-30.2835,1,1.19002,1,1,0,30.3198,0.040073
-30.3925,0.934963,1.19002,2,3,0,30.6156,-0.100097
-30.3925,0.857602,1.19002,1,1,0,30.7374,-0.100097
-31.038,0.819093,1.19002,1,1,0,31.0381,-0.267538
-30.37,1,1.19002,2,3,0,30.9641,0.106937
-30.5639,0.941834,1.19002,1,1,0,30.5727,0.179126
-31.2871,0.799631,1.19002,1,1,0,31.3064,0.327101
-30.6842,1,1.19002,2,3,0,31.1081,-0.193693
-31.465,0.785535,1.19002,1,1,0,31.5056,-0.336213
-30.3109,1,1.19002,1,3,0,31.1487,-0.0521348
-30.4235,0.965814,1.19002,1,1,0,30.4251,-0.113486
-30.3073,0.95499,1.19002,2,3,0,30.6777,-0.0490529
-31.0641,0.829328,1.19002,1,3,0,31.0838,-0.272217
-30.3032,0.975184,1.19002,1,3,0,31.0401,0.0631272
-30.6714,0.931636,1.19002,2,3,0,30.7765,-0.190524
-30.3703,0.953046,1.19002,2,3,0,30.9196,0.107101
-30.3133,1,1.19002,2,3,0,30.3579,0.0716776
-30.7169,0.92814,1.19002,2,3,0,30.8203,-0.201612
-31.6422,0.917073,1.19002,2,3,0,31.6792,0.378672
-30.3631,0.944763,1.19002,1,3,0,31.6962,-0.085675
-32.0276,0.665595,1.19002,1,3,0,32.0621,-0.409843
-30.6566,1,1.19002,1,1,0,31.6141,-0.186766
-30.8466,0.980981,1.19002,2,3,0,30.9346,-0.230441
-30.8044,1,1.19002,1,1,0,30.9898,-0.221466
-30.3513,1,1.19002,1,1,0,30.6643,-0.079204
-30.408,0.982612,1.19002,1,1,0,30.4236,-0.107017
-30.7386,0.895292,1.19002,1,3,0,31.0562,0.22438
-30.2908,0.98528,1.19002,1,3,0,30.7238,-0.0325027
-30.4166,0.978375,1.19002,2,3,0,30.4426,0.128322
-30.6046,0.943515,1.19002,1,1,0,30.6249,0.190703
-30.4342,1,1.19002,2,3,0,30.552,-0.117793
-30.2884,0.969879,1.19002,2,3,0,30.6166,-0.0294182
-30.6989,0.845968,1.19002,2,3,0,31.1707,-0.197305
-30.5761,1,1.19002,1,1,0,30.7342,-0.165005
-30.2823,0.99425,1.19002,2,3,0,30.6077,0.0381488
-30.4658,0.955636,1.19002,1,3,0,30.4703,0.147398
-30.3844,1,1.19002,1,1,0,30.4628,0.114017
-30.5923,0.937768,1.19002,1,1,0,30.6034,0.187265
-30.363,1,1.19002,1,1,0,30.527,0.103266
-31.8683,0.542003,1.19002,2,3,0,33.8448,0.40806
-30.5026,1,1.19002,1,3,0,31.4461,0.160066
-31.2429,0.79543,1.19002,1,1,0,31.2514,0.320072
-31.2429,0.506711,1.19002,1,1,0,32.8373,0.320072
-30.3591,1,1.19002,2,3,0,31.1978,-0.0834953
-30.2756,1,1.19002,1,3,0,30.3371,-0.00464851
-30.5561,0.926311,1.19002,1,3,0,30.6048,0.176818
-31.0578,0.856312,1.19002,1,1,0,31.088,0.288783
-30.7028,1,1.19002,1,1,0,31.0293,0.215919
-32.2729,0.615439,1.19002,1,1,0,32.2837,0.455853
-30.5998,1,1.19002,1,1,0,31.7565,0.189356
-30.313,1,1.19002,1,3,0,30.5114,0.0714816
-30.2758,0.999939,1.19002,2,3,0,30.3139,-0.00561992
-32.6805,0.535498,1.19002,1,3,0,32.922,-0.481626
-31.2688,1,1.19002,1,1,0,32.377,-0.306521
-30.8296,1,1.19002,1,1,0,31.2406,-0.22686
-30.907,0.976345,1.19002,1,1,0,31.0648,-0.242743
-31.5328,0.824096,1.19002,1,1,0,31.642,-0.345903
-30.4695,0.921234,1.19002,1,3,0,31.8172,0.148709
-30.3972,1,1.19002,1,1,0,30.474,0.119904
-30.2748,0.998177,1.19002,1,3,0,30.3816,-0.00126574
-30.2793,0.9986,1.19002,1,1,0,30.2793,-0.014719
-30.3184,0.99089,1.19002,1,3,0,30.3184,-0.0579608
-30.4364,0.96059,1.19002,1,3,0,30.5443,0.136358
-30.4364,0.805149,1.19002,1,1,0,30.9227,0.136358
-31.5096,0.78089,1.19002,1,3,0,31.51,0.3603
-30.276,0.906251,1.19002,2,3,0,32.0953,0.0237256
-30.3546,0.98041,1.19002,1,3,0,30.3577,0.0987592
-30.8398,0.762803,1.19002,2,3,0,31.7673,0.246701
-30.418,0.938278,1.19002,2,3,0,31.1685,-0.111232
-30.2746,0.886214,1.19002,2,3,0,31.0404,-0.000149176
-31.1584,0.759756,1.19002,2,3,0,31.8286,-0.288521
-30.4587,1,1.19002,2,3,0,30.9462,-0.127122
-30.5012,0.98695,1.19002,1,1,0,30.5509,-0.141934
-31.7479,0.575427,1.19002,2,3,0,33.6705,0.392693
-30.5983,1,1.19002,1,1,0,31.4016,0.188944
-30.5524,1,1.19002,1,1,0,30.662,0.175738
-30.778,0.932637,1.19002,1,1,0,30.8314,0.233344
-31.4783,0.805339,1.19002,1,1,0,31.5469,0.35582
-31.0952,1,1.19002,1,1,0,31.552,0.295378
-30.6484,1,1.19002,1,1,0,31.0143,0.202352
-30.3487,0.947126,1.19002,2,3,0,30.949,-0.0777178
-30.3487,0.915161,1.19002,1,1,0,30.5484,-0.0777178
-30.3188,0.956679,1.19002,2,3,0,30.5686,-0.0582782
-30.4044,0.923664,1.19002,2,3,0,30.7088,-0.105424
-30.8546,0.739356,1.19002,2,3,0,31.9824,-0.232115
-31.9194,0.906508,1.19002,2,3,0,31.9794,-0.396721
-31.1078,1,1.19002,1,1,0,31.8136,-0.279889
-32.4595,0.658437,1.19002,1,1,0,32.558,-0.458566
-30.6463,1,1.19002,2,3,0,32.1643,0.201815
-30.6463,0.854217,1.19002,1,1,0,31.0497,0.201815
-30.6463,0.608611,1.19002,1,3,0,32.9724,0.201815
-30.4055,1,1.19002,1,1,0,30.5855,0.123593
-31.4337,0.59276,1.19002,2,3,0,33.2816,-0.331648
-32.8016,0.885051,1.19002,2,3,0,32.805,0.511489
-31.3544,1,1.19002,1,1,0,32.5055,0.337489
-30.9108,1,1.19002,1,1,0,31.3475,0.261175
-32.1225,0.687553,1.19002,1,1,0,32.1856,0.438711
-30.6837,1,1.19002,1,1,0,31.6896,0.211251
-30.6837,0.71444,1.19002,1,1,0,31.4593,0.211251
-30.2835,0.989631,1.19002,1,3,0,30.6552,-0.0223821
-30.9242,0.854232,1.19002,2,3,0,31.2343,0.26381
-30.8855,0.650038,1.19002,2,3,0,33.4547,0.256113
-30.4872,1,1.19002,2,3,0,30.7742,-0.13722
-30.2837,0.992249,1.19002,1,3,0,30.4859,0.0403549
-30.4715,0.947315,1.19002,1,3,0,30.5302,-0.131738
-30.614,0.985629,1.19002,2,3,0,30.6539,-0.17558
-33.8974,0.22588,1.19002,2,3,0,40.2891,0.610655
-32.2535,1,1.19002,1,1,0,33.7636,0.453671
-32.2175,1,1.19002,1,1,0,32.8365,0.449612
-31.3643,1,1.19002,1,1,0,32.1658,0.338994
-31.6646,0.911329,1.19002,1,1,0,31.9501,0.381695
-30.8175,0.636132,1.19002,2,3,0,34.8366,0.241965
-30.2746,0.968744,1.19002,2,3,0,30.9883,-0.000177836
-30.2746,0.73628,1.19002,1,3,0,31.2248,-0.000177836
-30.2746,0.705695,1.19002,1,3,0,31.3317,-0.000177836
-30.3874,0.971245,1.19002,1,3,0,30.3956,-0.0977607
-30.2921,0.991802,1.19002,1,3,0,30.4145,0.0517226
-30.2761,0.998839,1.19002,1,3,0,30.2952,-0.00633918
-30.4156,0.965733,1.19002,2,3,0,30.482,0.127905
-30.5557,0.957614,1.19002,1,1,0,30.5801,0.176706
-30.5557,0.665843,1.19002,1,1,0,31.4664,0.176706
-31.7215,0.864508,1.19002,2,3,0,31.7257,0.389242
-30.3207,0.958915,1.19002,1,3,0,31.658,-0.0596711
-30.3038,1,1.19002,2,3,0,30.3221,-0.0459293
-30.377,0.991749,1.19002,2,3,0,30.3811,0.110441
-30.2952,0.991412,1.19002,1,3,0,30.4104,-0.0374938
-30.3264,0.996808,1.19002,2,3,0,30.3267,0.0813528
-30.6527,0.847102,1.19002,2,3,0,31.1853,-0.185771
-30.6527,0.690771,1.19002,1,1,0,31.4944,-0.185771
-30.474,1,1.19002,1,1,0,30.634,-0.132651
-30.474,0.879745,1.19002,1,1,0,30.7781,-0.132651
-30.474,0.866963,1.19002,1,1,0,30.8082,-0.132651
-30.2872,0.790579,1.19002,2,3,0,31.7166,-0.0278722
-30.353,0.968939,1.19002,2,3,0,30.4488,0.0978326
-30.2741,0.999202,1.19002,1,3,0,30.3412,0.00327034
-30.2737,0.999805,1.19002,2,3,0,30.275,0.00916312
-30.2737,0.828009,1.19002,1,3,0,30.8497,0.00916312
-30.2931,0.979848,1.19002,2,3,0,30.3711,0.0528689
-34.0464,0.383693,1.19002,1,3,0,34.3395,0.622904
-31.402,1,1.19002,1,1,0,33.3121,0.344655
-32.6054,0.689335,1.19002,1,1,0,32.7912,0.491593
-31.6403,1,1.19002,1,1,0,32.5849,0.378415
-30.8321,1,1.19002,2,3,0,31.3996,-0.227399
-30.3495,1,1.19002,2,3,0,30.7726,0.095868
-30.2875,1,1.19002,2,3,0,30.3387,-0.0282276
-30.2774,1,1.19002,1,1,0,30.2846,-0.0102612
-30.523,0.912735,1.19002,2,3,0,30.7611,-0.149012
-30.3006,0.951786,1.19002,2,3,0,30.8262,-0.0429683
-30.3703,0.978679,1.19002,1,1,0,30.372,-0.0894025
-30.2969,0.844194,1.19002,2,3,0,31.2422,-0.0392516
-30.5299,0.870983,1.19002,2,3,0,30.9904,0.168848
-30.6782,0.955195,1.19002,1,1,0,30.7343,0.209894
-30.4687,1,1.19002,1,1,0,30.6454,0.148431
-30.5685,0.969619,1.19002,1,1,0,30.6129,0.18048
-30.436,1,1.19002,1,1,0,30.5585,0.136203
-30.3102,0.986018,1.19002,1,3,0,30.4932,-0.0514946
-30.7246,0.924814,1.19002,2,3,0,30.8373,0.22112
-30.3176,1,1.19002,2,3,0,30.6972,-0.057395
-30.3176,0.367547,1.19002,1,3,0,33.3003,-0.057395
-30.3151,1,1.19002,1,1,0,30.3292,-0.0554745
-30.6843,0.811621,1.19002,2,3,0,31.3827,0.211408
-30.3434,1,1.19002,2,3,0,30.629,-0.074614
-30.4713,0.961232,1.19002,1,1,0,30.4785,-0.131686
-30.2923,1,1.19002,1,3,0,30.4169,-0.0342397
-30.7357,0.88175,1.19002,1,3,0,30.8623,0.223722
-31.0295,0.628109,1.19002,2,3,0,33.3592,0.28369
-31.24,0.557231,1.19002,2,3,0,34.6426,0.319607
-31.2839,0.986504,1.19002,1,1,0,31.5744,0.326596
-30.309,0.969682,1.19002,1,3,0,31.2464,-0.05048
-30.3508,0.995712,1.19002,2,3,0,30.3562,-0.0789373
-30.3508,0.892798,1.19002,1,3,0,30.8302,-0.0789373
-30.5904,0.971496,1.19002,2,3,0,30.5936,-0.169076
-30.7726,0.895121,1.19002,2,3,0,31.3328,0.232126
-31.6917,0.752645,1.19002,1,1,0,31.743,0.385307
-31.6917,0.612269,1.19002,1,1,0,33.0144,0.385307
-30.8491,1,1.19002,1,1,0,31.5059,0.248641
-30.3799,0.957689,1.19002,1,3,0,31.0101,-0.0941443
-30.5607,0.981873,1.19002,2,3,0,30.5726,-0.160522
-30.786,0.977572,1.19002,2,3,0,30.8418,-0.217439
-30.4131,1,1.19002,2,3,0,30.6788,-0.109161
-30.3777,1,1.19002,1,1,0,30.4283,-0.0930697
-30.3031,0.989145,1.19002,2,3,0,30.4286,0.0629679
-30.7559,0.530639,1.19002,2,3,0,33.8178,0.228366
-30.3916,1,1.19002,1,1,0,30.6482,0.117379
-30.9309,0.786849,1.19002,2,3,0,31.6913,-0.247437
-30.5763,1,1.19002,1,1,0,30.868,-0.165043
-30.631,0.983219,1.19002,1,1,0,30.7148,-0.180122
-30.3258,1,1.19002,1,1,0,30.5366,-0.0632925
-30.4644,0.984293,1.19002,2,3,0,30.4674,-0.129195
-30.7077,0.975845,1.19002,2,3,0,30.709,0.217107
-31.0608,0.896591,1.19002,1,1,0,31.1437,0.289314
-30.4449,1,1.19002,2,3,0,30.9345,-0.121947
-30.3542,1,1.19002,1,1,0,30.4297,-0.0808553
-30.8116,0.869658,1.19002,1,3,0,31.0686,0.240708
-32.4007,0.611853,1.19002,1,1,0,32.426,0.469916
-31.0136,1,1.19002,2,3,0,32.0463,0.280768
-33.1253,0.520557,1.19002,1,1,0,33.1629,0.542709
-31.5237,1,1.19002,1,1,0,32.8114,0.362295
-32.0022,0.862494,1.19002,1,1,0,32.3092,0.424479
-32.0022,0.915305,1.19002,1,1,0,32.683,0.424479
-30.5346,1,1.19002,1,1,0,31.5485,0.170304
-30.489,1,1.19002,1,1,0,30.579,0.155504
-31.6121,0.8608,1.19002,2,3,0,31.6125,0.374584
-33.8211,0.505142,1.19002,1,1,0,33.9762,0.604288
-31.7956,1,1.19002,2,3,0,33.2091,-0.381177
